5	3	9	7	6	10	8	7	7	8	14	8	15	6	15	19	19	15	16	15	14	14	17	25	10	20	16	22	17	14	22	14	16	21	17	15	11	7	8	9	7	5	8	6	5	6	7	8	6	5	6	5	6	8	3	5	9	7	9	5	8	8	17	9	13	14	10	14	7	10	14	6	9	15	4	6	6	8	5	3	7	3	7	5	2	6	3	6	6	11	8	3	10	4	8	4	6	9	5	8	12	6	10	5	6	6	5	6	8	8	5	8	6	8	7	6	6	9	5	3	5	5	4	7	3	4	8	7	7	5	7	12	9	10	14	8	9	7	8	8	7	9	3	5	4	7	10	7	5	4	5	4	7	5	7	6	5	12	8	5	9	4	8	7	7	7	7	8	9	8	6	10	9	7	6	11	5	4	6	9	4	5	14	6	7	5	5	7	12	2	6	4	5	8	7	4	6	2	7	5	4	8	6	6	7	9	9	6	4	9	8	19	7	15	5	12	17	6	12	6	10	5	8	10	7	9	10	5	6	9	1	8	4	7	12	7	5	7	4	5	6	8	4	8	4	11	7	13	7	7
4	0	7	8	7	9	8	13	10	6	8	10	9	8	15	17	11	16	17	12	11	21	20	24	18	20	13	17	17	24	21	17	26	15	14	11	18	11	6	5	12	12	10	8	6	7	2	10	4	5	10	7	6	3	7	7	13	8	9	6	10	7	3	10	10	5	12	13	11	13	7	10	15	4	8	11	7	3	4	0	5	2	5	4	2	6	7	3	8	8	11	9	5	6	5	4	7	5	5	4	11	6	3	5	6	7	6	7	6	2	3	3	5	1	8	10	7	8	6	6	3	8	5	5	6	8	0	12	11	8	11	8	10	7	15	6	9	10	15	12	11	10	6	3	4	7	7	6	8	7	9	15	10	3	9	5	6	4	8	9	9	13	8	9	6	10	8	10	10	10	8	10	11	6	3	4	7	9	7	7	6	7	6	5	5	9	4	3	6	9	6	5	9	3	5	4	5	4	4	4	6	7	7	4	8	9	10	12	4	13	8	4	9	9	7	10	8	10	6	10	5	8	5	8	5	12	7	9	7	3	0	3	8	9	7	15	4	6	8	10	5	7	5	5	9	9	7	8	4	5
8	3	1	7	4	10	14	15	7	12	7	15	12	14	8	14	10	12	23	15	7	18	17	15	13	14	12	23	10	24	18	18	20	20	23	22	10	10	9	11	5	8	5	9	2	3	6	5	5	6	8	2	4	7	8	7	4	8	6	7	2	8	14	11	10	19	14	14	14	9	11	7	5	11	10	7	9	3	4	7	6	2	7	7	3	3	4	6	7	5	7	8	13	6	7	5	3	7	4	7	5	3	4	9	6	2	5	2	6	7	4	6	6	6	7	6	7	9	5	5	2	6	6	6	4	9	9	5	10	4	13	11	11	10	10	7	7	14	8	10	10	6	6	12	3	7	8	6	4	3	4	6	5	9	4	6	6	7	6	5	6	6	9	10	14	10	10	5	5	9	14	8	12	11	6	4	8	6	7	7	3	5	6	8	6	8	12	4	8	1	8	6	10	8	4	2	2	4	6	6	2	4	6	6	4	5	12	11	10	10	2	9	9	8	7	5	8	9	7	11	3	8	8	6	5	9	8	6	6	11	4	8	5	4	11	6	10	6	6	3	6	3	7	4	7	10	8	5	5	5
2	12	8	9	8	10	9	12	15	13	12	16	10	13	8	8	16	11	15	10	22	17	13	16	20	19	17	14	18	19	11	14	12	18	25	10	7	8	7	11	13	10	5	8	5	5	5	3	5	9	4	12	5	5	3	8	10	10	4	7	5	14	16	6	16	14	10	10	6	13	6	7	10	9	7	8	9	9	14	9	8	2	7	4	5	9	7	6	11	6	5	8	5	3	4	5	5	13	9	6	10	6	6	2	10	14	4	6	12	7	6	6	3	5	5	7	5	4	7	10	8	6	9	3	7	7	7	5	10	12	5	13	14	7	10	6	8	9	18	10	8	7	10	3	5	6	5	6	7	2	5	9	2	7	4	8	7	8	9	8	9	8	12	6	8	9	11	9	10	9	6	13	8	9	3	4	9	6	4	7	6	5	4	4	4	5	9	8	1	10	8	5	7	7	8	6	4	5	7	5	6	4	4	12	3	6	5	5	12	8	8	2	7	10	7	8	5	8	5	6	5	10	12	8	4	13	7	12	9	6	4	7	6	4	9	8	7	5	3	6	7	5	5	5	9	5	8	7	6	5
2	5	9	15	8	9	6	7	8	11	13	10	17	18	9	16	19	19	11	10	13	18	23	14	15	12	25	17	23	10	22	19	9	14	12	12	6	8	8	6	5	12	11	7	7	6	4	10	8	3	7	4	8	3	4	3	6	8	12	13	14	11	3	12	10	16	13	9	11	10	11	14	5	10	6	10	13	4	8	10	10	7	6	4	4	11	6	17	5	5	9	6	7	11	6	5	15	6	6	4	7	5	7	6	4	1	8	1	3	6	5	5	7	3	6	4	4	9	2	9	8	6	5	7	6	5	3	6	3	7	11	15	13	10	10	9	10	12	11	9	8	7	6	5	9	8	6	10	6	4	5	5	7	1	3	6	5	7	6	7	8	11	10	6	12	13	10	13	6	6	12	5	9	8	5	4	6	8	4	5	8	3	3	5	4	4	4	7	4	8	8	3	8	7	8	5	5	5	4	2	6	8	5	8	10	5	3	8	6	5	8	3	7	9	6	11	13	9	6	8	8	6	8	3	4	11	6	5	5	10	5	7	8	5	13	2	4	8	1	7	7	7	6	4	5	3	5	7	11	6
3	6	6	7	12	7	5	10	13	7	10	15	15	12	7	15	13	7	15	15	10	19	14	16	8	20	20	17	10	17	16	14	12	13	10	12	12	12	11	9	8	10	4	7	3	5	3	5	3	3	6	7	7	1	4	2	5	5	6	12	11	7	8	6	6	8	4	10	10	14	8	3	5	15	7	12	11	3	7	6	5	6	4	8	4	7	6	14	8	8	2	7	5	10	8	12	4	8	5	8	8	5	4	5	5	5	4	6	10	5	1	6	7	5	6	5	6	6	4	7	7	7	8	5	5	8	11	8	4	7	8	9	11	7	7	9	6	14	14	6	8	8	1	8	8	5	6	10	7	3	7	8	8	3	4	4	8	7	8	11	8	9	7	5	6	7	7	8	7	6	11	6	6	5	5	8	8	4	11	3	4	6	4	6	5	5	4	5	3	3	5	8	4	7	3	6	7	6	3	5	6	4	7	3	4	3	7	6	7	10	7	11	13	9	10	9	3	10	5	8	10	12	6	8	8	9	6	6	7	6	11	5	3	3	6	10	1	6	8	2	7	2	6	7	11	0	7	3	10	9
5	5	10	6	4	5	6	12	12	9	13	7	12	12	12	10	12	14	15	14	9	11	13	13	20	7	10	16	17	14	12	11	10	11	18	13	8	13	6	4	9	13	10	6	3	7	10	4	2	4	3	0	5	6	6	11	5	2	8	6	8	9	13	8	12	10	9	11	5	7	8	7	5	4	10	5	4	7	4	8	6	6	5	5	7	10	7	12	9	4	5	11	6	11	9	5	5	9	5	6	9	3	4	7	6	6	5	5	6	6	7	4	6	9	4	1	7	9	8	3	5	7	4	7	9	10	4	13	7	9	8	11	5	8	11	6	7	9	13	7	7	13	10	14	6	9	14	2	9	5	11	8	1	3	11	5	6	6	6	5	7	9	11	12	10	11	7	10	6	16	8	7	5	7	12	5	5	8	6	1	5	5	10	5	3	4	3	6	4	6	7	4	5	4	6	5	5	8	4	3	2	7	5	8	5	10	3	6	9	4	8	8	7	5	4	7	8	10	8	6	9	7	4	8	7	8	9	2	7	4	4	8	7	9	6	4	4	8	8	6	8	3	4	6	7	7	5	8	8	6
6	1	9	15	3	9	9	10	9	4	18	9	19	8	16	12	14	17	13	12	12	8	18	14	8	11	20	20	12	12	10	16	13	19	10	14	10	10	8	7	7	7	7	6	15	9	6	6	5	6	4	6	4	2	6	5	9	3	13	5	6	3	10	11	12	12	16	7	10	12	7	3	8	8	7	10	4	5	9	5	7	9	9	11	7	8	5	7	5	7	7	5	6	5	5	10	9	5	8	4	5	8	3	7	2	2	9	5	7	5	5	3	3	3	3	2	2	7	5	8	5	5	8	5	7	7	7	7	8	6	4	10	8	11	9	4	10	8	6	13	9	8	11	7	8	3	4	16	14	7	5	6	7	8	8	4	6	7	8	10	6	10	10	15	9	10	10	8	7	15	12	9	9	8	8	6	5	4	6	4	5	6	5	8	1	4	3	6	9	4	4	6	7	7	3	6	4	7	6	5	3	6	4	5	5	7	8	7	5	6	3	4	10	8	6	5	6	8	8	5	9	6	8	6	13	4	6	6	9	8	10	6	6	9	5	6	12	4	10	13	3	5	11	4	5	3	2	2	5	4
4	4	6	10	9	13	11	11	12	13	6	8	20	11	10	15	9	9	15	8	8	6	10	10	6	11	9	11	7	12	13	10	13	16	19	11	12	9	10	7	9	11	12	7	10	4	13	12	9	7	3	8	2	8	6	3	4	3	2	5	1	8	8	12	8	5	10	6	10	6	11	8	7	15	7	5	8	8	3	8	10	13	10	8	6	6	5	12	6	2	5	5	8	13	6	5	7	3	11	8	7	5	12	5	5	8	4	5	2	0	5	3	6	2	4	6	3	5	5	10	7	9	5	8	3	9	11	5	7	6	6	4	11	3	6	10	12	10	8	13	8	10	13	9	6	10	7	7	7	7	7	5	5	7	13	7	9	7	7	10	9	7	5	13	9	10	10	7	13	19	16	9	5	5	7	7	2	8	8	2	4	4	4	3	9	5	7	4	3	12	2	6	7	11	4	2	3	10	6	5	4	3	2	9	8	7	0	9	10	4	8	8	7	8	3	14	9	9	15	12	12	8	12	10	9	5	7	5	8	9	15	8	7	9	8	9	9	7	6	4	4	6	6	7	9	4	8	7	2	10
6	7	8	5	4	13	7	10	9	13	10	17	11	10	12	16	11	9	8	5	9	9	9	9	8	12	13	11	7	8	13	9	16	11	9	9	6	12	4	10	9	5	7	3	5	9	4	8	4	9	8	9	2	5	5	6	2	3	4	9	6	6	3	5	11	9	4	12	7	12	12	14	6	8	9	6	9	12	10	9	6	10	7	5	9	6	4	11	5	4	8	4	8	4	5	7	7	4	9	8	4	6	3	4	8	2	1	1	2	4	1	6	8	4	6	5	4	6	4	7	9	8	4	5	8	7	7	5	9	11	6	6	1	6	6	8	7	10	11	6	7	8	16	10	6	12	5	9	6	9	9	7	6	6	15	11	10	9	5	5	6	12	14	9	6	9	13	11	9	5	8	10	14	11	5	5	7	5	5	5	2	4	3	5	8	3	4	3	9	5	4	8	4	9	5	3	8	9	2	9	8	2	6	5	4	6	4	6	5	8	9	4	9	5	8	4	4	5	8	4	7	4	3	10	10	12	6	7	6	7	11	10	8	7	6	5	7	12	12	4	7	7	6	2	9	4	8	7	5	4
3	8	5	7	9	5	12	17	10	9	3	10	8	14	8	8	15	12	6	6	8	9	8	10	8	12	11	11	9	12	12	12	10	13	14	11	6	11	8	14	6	7	9	5	11	6	9	7	6	0	4	4	4	2	6	3	7	5	5	4	7	6	11	9	8	7	20	7	10	10	19	7	6	6	14	13	14	9	7	6	16	12	6	7	15	4	8	6	9	10	7	5	8	4	6	6	8	5	6	4	6	6	5	6	3	7	2	5	5	5	4	0	1	6	6	4	2	7	3	4	6	3	5	3	3	8	5	8	6	6	6	11	7	11	9	7	5	12	10	12	9	12	6	13	7	12	8	5	12	6	8	8	6	8	5	10	9	7	9	13	11	6	15	7	10	9	7	9	7	13	8	7	11	12	7	11	7	4	10	3	7	8	3	4	9	2	7	10	14	7	6	9	8	10	5	3	10	2	8	2	7	6	6	11	3	3	6	7	6	4	7	9	5	12	7	10	6	8	5	9	5	6	7	12	9	9	10	8	10	9	11	7	10	5	7	13	10	10	13	5	4	5	6	5	11	5	7	16	5	9
3	7	2	12	5	6	8	11	9	16	8	11	7	14	11	12	12	4	8	9	10	9	6	9	9	11	8	10	14	16	10	7	3	10	13	8	13	5	7	7	8	10	7	5	7	4	8	8	10	4	9	4	7	4	3	2	7	6	4	5	7	6	6	8	6	6	9	12	13	9	9	12	7	11	8	17	11	15	11	10	19	8	13	12	7	9	8	8	11	12	12	6	4	2	9	6	9	3	6	3	7	5	8	4	4	3	7	7	4	6	7	3	10	3	3	3	8	11	3	7	5	3	5	4	10	5	5	6	9	9	10	10	6	7	3	13	11	4	8	13	11	10	16	9	3	11	3	5	8	9	2	9	9	7	7	8	4	7	10	9	9	5	12	10	11	14	11	9	8	10	6	9	5	3	9	4	4	4	9	10	5	5	0	12	2	5	6	2	5	4	7	5	6	2	7	1	6	4	3	9	9	7	4	10	4	6	7	5	5	8	3	10	10	8	4	4	5	3	4	13	8	8	11	7	6	12	9	5	8	9	7	13	9	6	8	7	10	7	7	7	6	7	10	8	3	2	7	6	6	6
3	14	11	12	7	10	5	11	10	12	14	7	11	17	8	11	14	9	6	9	5	10	10	8	6	5	8	8	7	12	7	6	11	7	7	9	12	9	8	9	3	9	4	10	10	11	6	5	6	2	4	7	6	3	7	10	9	9	6	7	10	7	3	10	4	11	5	8	8	10	14	11	13	8	9	12	12	7	8	10	13	15	10	8	15	10	6	14	9	7	7	12	7	4	4	1	2	8	8	2	7	1	8	3	5	5	1	6	9	4	8	5	2	7	4	3	9	2	5	7	4	6	13	4	6	5	7	8	12	5	5	14	10	12	9	6	14	10	13	10	6	16	8	17	12	9	8	9	7	7	10	5	5	7	11	8	12	10	5	11	13	9	7	5	8	10	6	8	9	8	7	8	6	3	5	4	8	4	1	6	4	6	3	4	3	3	6	6	9	4	6	9	7	7	5	6	9	6	7	5	9	13	3	9	7	5	6	9	7	6	1	6	2	2	7	5	7	10	6	4	9	4	11	10	10	11	9	12	9	8	7	10	12	11	6	6	6	16	9	7	12	7	5	5	9	7	8	4	2	5
10	3	13	10	5	12	5	9	10	11	8	9	4	10	8	8	9	12	4	8	5	12	3	12	4	9	5	10	9	5	8	8	9	8	8	6	10	3	7	4	9	6	5	3	8	6	8	7	8	10	6	6	1	13	3	7	12	9	6	6	12	9	4	5	7	8	8	11	8	11	11	11	12	9	18	11	12	15	18	13	16	22	13	10	15	9	11	5	12	7	11	2	5	6	6	5	7	8	5	12	8	2	7	2	3	6	5	3	11	3	2	6	7	4	5	4	5	4	6	3	5	5	6	2	7	9	7	5	6	7	12	9	4	8	10	7	8	12	14	10	13	10	9	20	14	10	12	6	14	9	7	9	10	5	8	7	13	4	8	10	11	10	10	14	10	10	10	13	6	10	10	3	13	6	4	6	7	5	5	6	3	3	1	7	9	8	2	8	5	6	4	2	7	4	5	5	8	7	6	11	7	16	6	4	7	7	2	8	5	7	5	7	8	6	4	11	12	11	12	6	6	8	8	9	8	16	13	8	10	12	19	18	18	12	13	15	9	10	10	9	14	5	3	5	9	4	9	3	6	9
4	3	7	5	7	9	6	10	13	8	11	14	10	8	10	14	6	3	6	9	8	9	5	4	2	5	5	4	7	9	6	4	5	4	5	9	6	10	6	6	8	6	6	8	12	8	8	10	5	4	1	10	9	8	9	6	6	7	12	5	9	6	4	14	6	9	13	8	12	17	14	15	15	13	21	18	11	15	18	14	20	21	16	22	22	8	8	9	5	11	9	9	5	4	7	10	4	5	5	4	9	6	4	5	3	2	3	4	9	4	8	6	3	3	6	6	6	4	4	7	7	9	5	11	7	3	7	9	5	2	9	12	8	4	9	9	9	12	11	12	10	8	13	15	14	11	10	17	7	11	14	11	13	6	9	6	3	7	5	5	14	14	8	2	4	9	15	18	9	2	10	6	6	4	4	9	6	5	6	12	5	8	1	5	2	6	5	9	3	5	1	6	4	10	3	12	10	5	3	3	11	8	6	5	3	9	8	7	2	3	7	5	4	3	7	7	8	6	6	4	11	10	15	3	12	13	11	8	19	13	11	11	17	18	11	14	13	5	15	12	13	14	15	2	5	5	5	5	4	8
8	4	5	6	10	7	7	5	3	7	4	10	9	6	14	6	8	2	8	10	8	8	4	8	6	6	5	4	4	7	5	7	7	6	7	11	17	8	3	13	6	6	7	11	8	10	7	6	5	6	7	9	6	9	7	7	3	2	5	6	16	10	10	18	13	12	15	16	15	14	15	13	20	15	18	15	13	23	16	33	18	21	11	15	13	17	10	10	13	8	9	4	3	8	7	2	4	8	7	9	3	8	8	6	6	4	3	7	3	4	1	2	8	6	11	3	9	4	7	8	4	2	9	5	4	9	5	4	12	6	7	6	6	5	7	13	12	11	12	7	13	16	14	6	16	11	13	10	8	9	9	7	10	11	12	4	11	5	9	5	6	12	11	5	6	7	16	9	16	7	5	6	8	3	3	7	9	5	5	6	5	3	4	5	5	8	8	7	6	9	4	9	3	5	7	7	2	3	8	6	6	9	7	9	4	8	4	5	4	9	8	6	5	11	3	5	8	4	10	5	2	10	8	12	9	9	12	12	10	11	13	10	14	17	9	14	10	15	20	15	10	7	3	13	8	11	2	5	4	9
9	7	11	9	8	5	8	2	6	8	7	5	6	11	10	7	7	6	6	3	3	3	6	4	12	3	3	3	12	7	6	8	3	3	8	8	3	11	5	3	7	8	7	4	14	13	6	8	3	3	8	9	9	10	5	5	8	10	7	10	15	7	13	15	13	15	6	20	21	7	12	10	17	27	14	22	27	25	24	20	21	32	17	13	23	13	6	16	8	14	4	10	7	6	7	8	4	6	7	6	4	10	8	6	6	3	9	6	10	6	5	6	6	9	8	2	4	1	2	9	7	7	7	6	8	5	2	7	14	16	7	7	7	8	8	11	14	14	14	12	14	15	18	14	18	15	12	16	17	16	11	12	10	15	6	7	6	8	6	8	9	8	5	6	5	11	11	9	8	5	9	10	11	7	5	2	5	7	10	4	8	4	5	4	5	7	4	10	7	2	4	9	6	5	6	10	6	6	7	6	5	5	7	5	5	5	2	6	13	4	6	9	6	3	6	5	13	3	6	11	7	9	13	9	12	12	16	16	17	12	8	18	14	19	21	12	23	22	18	19	20	14	14	11	7	5	11	4	7	6
8	2	4	2	9	11	8	9	6	5	8	7	9	6	7	5	7	6	6	3	10	7	9	2	3	4	0	7	5	6	3	7	4	3	5	8	10	8	5	5	8	8	14	9	7	8	8	11	7	7	11	2	10	7	6	7	11	9	11	13	7	15	14	12	25	21	19	14	16	13	19	18	22	21	28	16	27	21	26	26	19	26	23	34	21	13	10	15	9	8	7	13	6	7	3	8	4	13	4	7	1	9	1	7	3	5	4	5	3	9	6	5	3	8	4	3	5	7	6	5	7	7	2	8	5	3	5	5	5	7	11	5	7	6	11	12	10	12	14	10	14	8	23	25	13	20	18	16	20	9	10	12	15	9	12	10	14	7	6	9	9	11	9	6	8	7	9	5	8	8	4	6	10	7	12	11	4	5	5	7	2	5	7	8	11	4	3	1	7	6	5	8	5	4	1	6	10	7	4	10	7	7	8	4	6	5	4	8	11	4	5	10	6	6	2	6	7	5	6	2	12	6	7	10	9	9	9	11	15	16	18	25	17	14	23	19	12	17	9	15	11	12	13	9	9	8	7	8	9	4
7	6	9	4	5	7	10	4	8	8	10	6	6	4	5	5	9	3	7	11	6	7	8	3	2	3	3	9	6	6	4	4	5	7	4	6	6	7	4	9	10	3	7	7	10	13	10	7	4	14	12	7	6	13	11	13	13	9	11	19	13	18	15	16	13	20	12	19	15	20	19	22	24	18	26	33	32	29	35	30	26	23	30	22	25	20	8	15	7	7	6	7	10	4	5	2	5	4	7	6	1	2	4	6	3	1	8	6	6	9	3	7	3	2	5	3	5	5	6	5	3	3	7	2	6	6	10	4	10	0	5	5	12	12	6	12	8	9	10	14	13	12	14	8	16	19	24	11	10	14	14	10	9	8	17	13	9	7	11	9	9	7	9	9	6	6	7	8	14	5	5	4	6	8	11	6	3	5	9	5	10	0	2	8	6	3	1	5	7	3	5	9	4	8	12	7	4	6	3	8	12	8	7	7	6	3	9	8	5	1	6	8	9	4	5	5	10	7	6	6	14	3	2	9	9	9	14	22	14	19	15	14	20	14	20	15	26	20	21	11	15	14	14	6	8	9	4	5	5	5
5	5	9	7	6	7	5	8	8	6	4	9	4	6	4	9	10	5	5	2	5	10	6	4	6	3	3	4	2	4	2	6	7	3	9	2	6	6	9	6	8	7	6	10	3	9	5	7	11	6	8	3	5	12	11	11	15	15	22	17	15	21	20	21	17	20	22	30	23	30	40	27	26	32	28	40	37	32	25	33	26	24	11	27	15	14	12	25	14	9	8	6	4	6	6	3	9	3	3	3	11	6	6	9	3	9	9	6	7	7	10	7	7	5	11	13	5	4	5	6	2	7	7	6	8	6	8	6	6	5	7	10	14	9	13	8	16	11	21	19	13	19	18	15	16	19	16	15	15	17	13	13	11	12	3	9	10	3	10	7	7	5	9	6	7	7	6	12	5	5	2	11	6	7	7	4	6	8	5	5	6	7	8	4	3	8	8	5	6	4	5	9	3	1	7	2	5	4	8	8	3	6	10	7	2	6	9	4	6	10	4	4	7	10	8	6	3	6	2	7	9	9	9	8	10	10	10	17	18	16	25	29	17	21	17	23	21	19	15	13	15	12	11	10	11	6	7	6	4	11
5	9	9	7	7	4	5	10	7	5	9	2	5	3	3	8	11	7	6	2	4	3	4	4	8	4	7	6	1	7	0	6	3	9	7	2	8	4	7	7	9	5	5	6	8	9	12	15	8	4	9	9	15	16	9	10	19	20	16	21	25	20	23	20	21	27	26	29	15	27	34	38	34	23	37	44	22	34	27	39	24	28	32	38	24	18	18	22	17	13	6	13	4	4	6	2	7	3	2	6	7	0	6	3	5	8	10	9	5	9	7	7	7	6	10	6	5	12	8	3	4	6	3	5	5	8	7	5	6	5	9	7	7	4	12	8	9	9	17	19	19	17	21	17	14	20	14	15	18	20	13	9	8	10	11	8	8	9	3	7	7	9	6	8	6	14	6	10	3	6	10	9	8	8	4	13	8	4	7	5	8	6	6	7	4	7	7	5	5	7	8	5	5	6	4	5	3	5	6	5	5	13	5	7	11	5	6	4	5	1	5	7	6	4	6	16	9	11	7	10	6	9	6	15	2	17	12	11	20	16	23	31	23	24	18	19	19	17	20	25	15	11	9	12	15	9	12	9	7	10
6	9	4	9	6	10	10	8	6	6	6	9	7	8	5	8	9	7	4	5	8	6	2	1	3	5	7	6	6	2	7	13	5	9	7	3	9	13	7	7	6	11	10	5	9	8	10	16	12	10	10	9	17	21	13	15	17	18	21	12	17	18	25	26	21	21	28	36	22	31	38	40	46	32	37	29	40	40	44	35	30	30	41	22	30	14	20	13	11	13	10	6	4	2	7	3	6	5	8	8	6	1	4	13	5	12	6	13	11	7	8	5	6	11	5	10	7	6	8	2	6	8	7	4	5	8	5	7	2	7	9	11	10	5	13	12	10	15	13	12	14	22	18	12	24	18	15	13	14	13	14	15	14	17	8	8	2	4	5	14	8	5	2	8	5	4	7	12	9	9	7	4	3	9	5	6	5	5	7	9	5	4	4	6	3	7	7	8	6	11	11	6	6	6	7	3	9	1	5	7	8	7	5	6	3	7	7	4	7	4	7	4	6	2	3	4	8	10	6	11	13	9	6	10	10	15	11	20	19	20	25	19	25	26	19	24	21	15	10	16	10	22	8	11	7	4	4	7	6	3
4	7	5	5	7	7	4	7	6	4	8	4	6	5	10	7	3	5	9	3	4	9	1	12	4	3	3	4	9	3	6	4	6	6	6	4	2	8	6	9	8	9	10	10	9	7	5	14	10	12	11	19	11	11	19	11	31	19	20	21	23	22	22	34	24	31	24	25	33	33	35	32	37	36	49	36	39	37	38	30	35	33	23	30	23	15	21	20	14	6	11	6	7	4	4	7	8	7	7	4	4	4	11	8	8	3	7	15	12	7	10	8	12	8	10	6	6	7	5	8	8	3	7	7	9	8	9	3	5	6	5	8	8	9	10	10	14	12	17	21	19	19	15	19	16	12	19	12	13	14	17	15	10	8	12	7	7	9	9	8	7	7	5	10	7	9	7	8	10	7	7	7	11	13	8	3	6	2	5	8	8	6	4	8	5	2	7	5	0	5	5	8	4	3	4	6	8	4	9	4	11	9	3	7	6	4	6	5	5	11	5	5	2	5	4	2	5	5	5	5	9	14	7	15	13	15	18	17	19	26	36	15	19	21	33	18	28	26	15	17	12	15	17	9	10	5	6	5	9	6
6	5	3	9	12	6	6	11	9	6	11	9	9	7	5	7	4	2	5	5	5	2	4	4	4	4	5	5	8	6	7	5	10	9	7	5	10	11	6	6	4	5	10	11	6	10	13	15	12	14	15	16	13	26	15	26	20	24	29	26	31	31	24	27	34	30	29	37	35	38	27	37	37	35	42	43	37	32	45	36	36	37	33	28	22	26	16	17	9	16	10	10	8	8	5	4	7	5	2	6	4	6	6	5	11	11	4	15	8	10	8	11	12	9	8	1	7	6	9	5	4	9	7	4	3	5	7	6	6	6	4	12	4	6	15	8	6	15	14	10	19	17	16	16	10	16	16	14	11	8	15	17	15	7	11	11	4	8	3	7	5	3	4	3	6	7	6	10	2	8	5	7	8	6	6	12	12	6	4	6	5	4	8	3	10	1	3	2	7	7	6	8	3	4	6	9	7	10	3	5	5	3	5	10	6	2	9	5	9	7	6	3	4	7	5	11	9	11	5	10	12	9	11	10	12	8	9	22	22	23	24	23	18	14	28	18	31	13	16	14	9	17	14	9	8	7	6	5	13	5
7	7	4	5	12	7	7	7	6	5	2	7	9	4	5	4	5	5	7	11	2	3	6	6	3	8	5	7	8	7	8	9	14	14	11	6	11	12	12	9	10	9	5	11	9	12	14	12	12	10	18	17	19	17	21	28	20	28	30	28	26	28	35	28	32	30	25	37	31	37	27	43	32	39	44	49	50	39	37	46	30	31	27	29	16	14	29	16	22	13	13	7	9	5	5	7	3	5	15	4	6	3	9	7	11	12	9	7	17	9	8	14	10	13	8	12	10	9	11	5	7	5	5	1	5	6	3	5	7	7	9	9	5	7	4	9	7	11	17	12	15	16	14	20	14	16	18	13	12	11	12	7	11	9	9	3	8	3	5	13	7	3	3	8	5	0	6	7	4	5	7	4	6	5	5	5	7	8	2	1	5	5	7	8	2	6	4	2	9	4	6	3	8	5	7	8	12	3	8	3	4	10	3	6	4	4	3	4	7	5	8	6	10	7	5	5	5	9	11	10	8	6	9	8	20	25	13	15	23	12	18	23	21	25	23	21	25	18	16	21	13	11	12	10	12	5	9	9	9	3
3	2	0	9	8	4	4	7	0	4	2	4	5	6	3	7	8	5	6	4	5	5	10	5	7	6	2	8	8	5	8	7	15	3	4	9	7	12	11	9	5	10	8	10	10	12	13	9	15	15	11	13	22	12	27	27	22	24	22	31	42	30	35	36	33	33	34	31	37	36	28	35	28	45	37	46	49	39	46	42	38	43	35	29	28	16	19	20	12	14	5	10	7	8	9	6	9	3	4	7	5	12	16	8	16	10	10	13	9	12	13	17	16	9	6	7	6	6	6	7	11	6	6	5	7	7	3	7	12	7	7	6	12	7	7	5	8	18	17	13	14	11	17	15	15	15	16	10	12	10	10	9	11	6	8	10	7	12	10	7	9	4	5	4	2	8	9	8	6	6	7	8	3	3	8	5	8	5	7	8	4	4	7	5	3	4	7	8	11	8	8	2	5	6	6	5	8	4	8	7	5	3	6	8	7	5	7	15	5	1	4	4	2	8	7	7	11	5	6	7	7	10	11	11	10	17	11	22	19	12	15	17	17	10	17	17	19	19	22	13	18	12	8	7	6	9	4	7	9	13
3	10	5	7	6	8	9	5	4	8	4	8	4	6	13	8	7	5	8	4	10	7	9	6	8	9	7	7	7	12	9	5	11	7	5	10	8	2	7	14	5	12	13	20	17	10	17	8	17	13	22	20	18	15	24	24	34	26	38	31	30	26	36	39	37	31	37	42	40	36	45	41	41	34	39	49	32	29	38	27	27	35	28	25	18	23	18	11	9	12	8	10	6	5	5	4	4	11	8	5	4	9	10	11	6	7	5	18	10	14	7	13	8	10	17	10	6	5	5	7	7	7	5	1	3	2	6	4	5	7	5	12	8	6	2	17	6	9	9	11	19	6	17	12	6	15	11	15	5	13	17	9	7	5	6	10	4	7	5	4	8	4	8	6	4	8	8	3	2	4	11	5	12	7	6	3	1	4	6	9	3	4	7	1	3	5	7	3	6	3	5	6	7	5	7	4	5	6	11	7	4	6	8	5	6	5	7	3	4	7	3	9	7	4	3	3	8	10	7	11	14	16	13	10	14	14	13	10	19	18	18	25	15	12	17	18	20	14	18	12	12	8	4	5	8	6	8	7	8	8
3	9	8	9	16	11	12	9	7	9	8	7	8	7	12	6	5	10	3	6	2	10	14	4	3	10	7	3	9	8	12	10	9	11	6	7	16	8	3	8	8	5	10	9	7	13	6	12	15	18	18	18	27	21	26	23	22	31	42	35	29	26	33	37	36	32	44	47	42	42	38	33	38	34	34	37	33	37	42	41	34	27	28	30	27	20	16	17	18	7	7	10	2	12	3	6	3	5	8	6	7	4	3	11	10	14	16	16	11	9	21	16	13	9	16	10	12	9	14	5	7	6	3	4	6	6	4	10	11	5	4	5	7	6	6	6	11	18	5	13	13	9	13	16	11	10	15	13	7	18	16	13	7	6	10	5	4	4	3	6	6	5	6	6	8	4	5	5	3	3	7	5	3	7	4	3	6	10	7	8	4	8	5	7	5	7	3	5	6	8	6	4	3	3	5	7	3	8	8	8	6	4	5	4	8	10	6	5	5	8	1	8	8	6	8	4	10	10	7	9	13	7	10	15	9	9	9	9	11	22	17	21	18	15	14	18	15	11	14	9	9	8	3	4	6	11	4	7	5	6
